Contribution,Performance Metric,Layer,Expert
0.0014153086953506715,multiplication,24,0
0.00038095238095231423,english,24,0
0.0006666666666666286,german,24,0
0.0003809523809523426,french,24,0
-0.00019047619047614286,spanish,24,0
-0.0016190476190475716,italian,24,0
0.0006428571428571857,country_capital,24,0
0.003940564920606929,addition,24,1
-0.0011311592158230429,subtraction,24,1
0.00043428445193150004,multiplication,24,1
0.0006666666666666286,english,24,1
-0.0004761904761904286,german,24,1
-0.00047619047619039997,french,24,1
-0.00019047619047618574,spanish,24,1
0.00019047619047614286,italian,24,1
0.0007857142857142001,country_capital,24,1
-0.0019972132131795715,addition,24,2
0.0009057718814020715,subtraction,24,2
0.0011361360939091856,multiplication,24,2
0.00019047619047620005,english,24,2
0.00038095238095235716,german,24,2
0.0008571428571428286,french,24,2
-2.8560982943761004e-17,spanish,24,2
-0.00047619047619049993,italian,24,2
-4.2841474415641506e-17,country_capital,24,2
-0.0008284157485837858,addition,24,3
0.0021330621681461713,subtraction,24,3
7.53168089302494e-05,multiplication,24,3
0.0004761904761904286,english,24,3
-0.0009523809523809714,german,24,3
0.00019047619047618574,french,24,3
0.0,spanish,24,3
2.8499028533904685e-17,italian,24,3
0.0074285714285713565,country_capital,24,3
-0.002405012370138386,addition,24,4
0.0006353851330742142,subtraction,24,4
0.00012545278406620003,multiplication,24,4
0.0020952380952380858,english,24,4
0.03971428571428567,german,24,4
0.02438095238095236,french,24,4
0.005333333333333272,spanish,24,4
0.03238095238095231,italian,24,4
-0.0004999999999999994,country_capital,24,4
0.0012176145516480856,addition,24,5
0.0012004508718794285,subtraction,24,5
0.0007768537484923856,multiplication,24,5
0.0004761904761904715,english,24,5
-0.0005714285714285857,german,24,5
-0.0011428571428570857,french,24,5
0.0005714285714285428,spanish,24,5
0.00047619047619045705,italian,24,5
0.0003571428571427572,country_capital,24,5
0.011041245907842471,addition,24,6
0.0007892064440383573,subtraction,24,6
0.0019931236130815142,multiplication,24,6
-0.00028571428571428574,english,24,6
-0.00019047619047620002,german,24,6
-9.523809523805712e-05,french,24,6
9.523809523811427e-05,spanish,24,6
-0.0006666666666666,italian,24,6
-0.0011428571428570428,country_capital,24,6
0.0007404618257558714,addition,24,7
0.00952193520764943,subtraction,24,7
-5.0559112533899715e-05,multiplication,24,7
0.002285714285714243,english,24,7
0.001904761904761857,german,24,7
0.001523809523809457,french,24,7
0.0028571428571428003,spanish,24,7
0.002190476190476157,italian,24,7
0.009714285714285715,country_capital,24,7
0.0015331513724370141,addition,25,0
0.004296497293556043,subtraction,25,0
0.0014105698922925428,multiplication,25,0
0.0016190476190475855,english,25,0
0.00038095238095239994,german,25,0
-0.00047619047619044285,french,25,0
-0.0006666666666666,spanish,25,0
-9.523809523811427e-05,italian,25,0
0.023142857142857114,country_capital,25,0
-7.21692717492853e-06,addition,25,1
-0.0007245341182315715,subtraction,25,1
0.0016349267212712143,multiplication,25,1
0.002380952380952314,english,25,1
-0.0018095238095237284,german,25,1
-0.0017142857142856717,french,25,1
0.0029523809523809,spanish,25,1
0.002666666666666586,italian,25,1
-0.0003571428571428428,country_capital,25,1
-0.00023223972572707145,addition,25,2
7.936291843854283e-05,subtraction,25,2
0.00048621339755790553,multiplication,25,2
0.0007619047619047,english,25,2
0.0014285714285713715,german,25,2
0.0006666666666666571,french,25,2
0.001523809523809543,spanish,25,2
0.0004761904761904715,italian,25,2
0.0002142857142857,country_capital,25,2
0.001305286092681,addition,25,3
0.0013708803023928572,subtraction,25,3
0.0011030632532732713,multiplication,25,3
0.007333333333333315,english,25,3
0.0071428571428570715,german,25,3
0.002190476190476186,french,25,3
0.005333333333333329,spanish,25,3
0.003047619047618972,italian,25,3
0.0019285714285714,country_capital,25,3
0.001343224523686657,addition,25,4
-0.002037037293549843,subtraction,25,4
0.0006040150403595001,multiplication,25,4
-0.00028571428571428574,english,25,4
0.0036190476190475713,german,25,4
0.0010476190476190429,french,25,4
-0.0005714285714285428,spanish,25,4
-9.52380952381143e-05,italian,25,4
0.0006428571428570857,country_capital,25,4
0.0003179309486032,addition,25,5
0.0004159320060580714,subtraction,25,5
0.0020501708531119856,multiplication,25,5
-0.0002857142857142571,english,25,5
-0.00019047619047617143,german,25,5
0.0010476190476189856,french,25,5
-0.0006666666666666428,spanish,25,5
-0.0007619047619047285,italian,25,5
0.002714285714285686,country_capital,25,5
-0.0008530551614585,addition,25,6
0.0009330047092651714,subtraction,25,6
0.0007021127176588857,multiplication,25,6
0.00019047619047617143,english,25,6
0.00047619047619044285,german,25,6
-0.005523809523809457,french,25,6
0.00019047619047617143,spanish,25,6
-0.0007619047619046999,italian,25,6
-0.00035714285714284283,country_capital,25,6
-0.0003489245737144142,addition,25,7
-0.0006463209681697144,subtraction,25,7
0.0013374518882921572,multiplication,25,7
0.0026666666666666145,english,25,7
0.0017142857142856572,german,25,7
-9.523809523808562e-05,french,25,7
-0.007904761904761871,spanish,25,7
-0.00028571428571430005,italian,25,7
0.0014999999999999573,country_capital,25,7
0.0004469935448926749,addition,26,0
0.003847805003897429,subtraction,26,0
-0.0008969532335078,multiplication,26,0
0.00028571428571428536,english,26,0
0.00038095238095239994,german,26,0
-0.0008571428571428286,french,26,0
0.0013333333333333571,spanish,26,0
-2.8560982943761004e-17,italian,26,0
0.016714285714285657,country_capital,26,0
0.02065490611162874,addition,26,1
-0.0006693174239392,subtraction,26,1
0.003090749897472557,multiplication,26,1
0.0002857142857142286,english,26,1
0.0,german,26,1
-9.523809523808582e-05,french,26,1
9.523809523805709e-05,spanish,26,1
0.00047619047619045705,italian,26,1
-0.0010714285714285,country_capital,26,1
0.0006378254642959858,addition,26,2
-0.0008640101417411716,subtraction,26,2
0.0008385699967632285,multiplication,26,2
0.0004761904761904569,english,26,2
0.0010476190476189713,german,26,2
-0.002285714285714243,french,26,2
-0.0006666666666666571,spanish,26,2
0.00038095238095231423,italian,26,2
0.0006428571428571285,country_capital,26,2
0.001119576144366,addition,26,3
0.0005026525139969857,subtraction,26,3
0.0009463013799147715,multiplication,26,3
0.0009523809523808714,english,26,3
-0.0002857142857142571,german,26,3
0.0006666666666666142,french,26,3
0.0021904761904761143,spanish,26,3
-0.0005714285714285285,italian,26,3
0.0006428571428571285,country_capital,26,3
0.0006624634624634143,addition,26,4
0.00033206154256575716,subtraction,26,4
-0.0006592133745494759,multiplication,26,4
-0.00047619047619045716,english,26,4
9.523809523808571e-05,german,26,4
2.8560982943761004e-17,french,26,4
-0.0002857142857142571,spanish,26,4
0.000761904761904743,italian,26,4
0.0005714285714285,country_capital,26,4
0.00010854721842113613,addition,26,5
0.00024961226915004586,subtraction,26,5
0.0008998105769113857,multiplication,26,5
-0.012571428571428515,english,26,5
0.0017142857142856858,german,26,5
0.027333333333333272,french,26,5
0.029142857142857113,spanish,26,5
0.009714285714285672,italian,26,5
0.004928571428571414,country_capital,26,5
0.0005942233769964286,addition,26,6
0.0012495019453002286,subtraction,26,6
-0.0006313473485741714,multiplication,26,6
0.00047619047619045716,english,26,6
0.0034285714285713998,german,26,6
0.00019047619047614286,french,26,6
0.00038095238095231423,spanish,26,6
0.0010476190476189859,italian,26,6
0.0002857142857142714,country_capital,26,6
0.0007908051565613857,addition,26,7
0.0003357711149727857,subtraction,26,7
0.0009868750685977285,multiplication,26,7
0.0020952380952380858,english,26,7
0.0030476190476189714,german,26,7
0.00047619047619045716,french,26,7
0.008666666666666658,spanish,26,7
0.001523809523809514,italian,26,7
0.004571428571428572,country_capital,26,7
0.0009561925158563287,addition,27,0
0.0002951377987091714,subtraction,27,0
-0.00036416687887275715,multiplication,27,0
-9.52380952380571e-05,english,27,0
-0.00038095238095234285,german,27,0
0.0,french,27,0
0.0015238095238094428,spanish,27,0
0.0006666666666666428,italian,27,0
0.007714285714285672,country_capital,27,0
0.003247040657754914,addition,27,1
0.0006938108421301715,subtraction,27,1
0.002168874620555214,multiplication,27,1
0.004380952380952343,english,27,1
-0.00038095238095240004,german,27,1
0.00028571428571428574,french,27,1
0.003428571428571371,spanish,27,1
0.0019999999999999714,italian,27,1
0.0029999999999999858,country_capital,27,1
-1.3592670945628594e-05,addition,27,2
0.0009640775346657195,subtraction,27,2
0.0005830194082294529,multiplication,27,2
-9.523809523808567e-05,english,27,2
-5.761760116637255e-20,german,27,2
0.00047619047619045716,french,27,2
-0.0002857142857142571,spanish,27,2
-0.0005714285714285142,italian,27,2
0.0027142857142856713,country_capital,27,2
0.0005773203764799856,addition,27,3
-0.0012198668278499854,subtraction,27,3
-0.0004344972721022962,multiplication,27,3
-0.0012380952380951573,english,27,3
-0.003523809523809457,german,27,3
-0.003714285714285686,french,27,3
0.0016190476190476,spanish,27,3
-0.00038095238095241436,italian,27,3
0.00021428571428575713,country_capital,27,3
0.002537092731420414,addition,27,4
0.0003167919537667,subtraction,27,4
0.0013879062580743143,multiplication,27,4
0.005238095238095186,english,27,4
-0.0030476190476189575,german,27,4
0.00447619047619043,french,27,4
0.0006666666666666,spanish,27,4
0.001142857142857114,italian,27,4
0.007285714285714257,country_capital,27,4
7.729209010722849e-05,addition,27,5
-0.0014307915784805998,subtraction,27,5
0.00018226749907420867,multiplication,27,5
0.0013333333333332856,english,27,5
-0.007333333333333257,german,27,5
0.0003809523809524001,french,27,5
0.0018095238095237713,spanish,27,5
0.00038095238095241436,italian,27,5
0.0004285714285714571,country_capital,27,5
0.0005125257251307143,addition,27,6
0.0004871719550290429,subtraction,27,6
0.0008058933829941858,multiplication,27,6
-0.0006666666666666,english,27,6
-0.001523809523809457,german,27,6
-0.0006666666666666142,french,27,6
0.0003809523809523431,spanish,27,6
9.523809523808567e-05,italian,27,6
0.006857142857142813,country_capital,27,6
0.0034752289338423428,addition,27,7
0.002674489166295843,subtraction,27,7
0.0009438171616743142,multiplication,27,7
0.009809523809523728,english,27,7
-0.0064761904761904705,german,27,7
-0.001904761904761857,french,27,7
-0.0023809523809523426,spanish,27,7
0.001428571428571386,italian,27,7
0.0107142857142857,country_capital,27,7
0.0008735749389110143,addition,28,0
0.0003925737039182,subtraction,28,0
0.00014720494258310001,multiplication,28,0
-0.0002857142857142286,english,28,0
0.0002857142857142571,german,28,0
0.00019047619047620002,french,28,0
0.00038095238095234285,spanish,28,0
-9.523809523805714e-05,italian,28,0
0.0012857142857142145,country_capital,28,0
0.0011693969273800858,addition,28,1
0.0016229312859564714,subtraction,28,1
0.0009077247604557857,multiplication,28,1
-0.00038095238095234285,english,28,1
0.0006666666666666425,german,28,1
0.00047619047619045716,french,28,1
-0.0012380952380952,spanish,28,1
-0.00019047619047618566,italian,28,1
0.0022142857142856856,country_capital,28,1
0.0024225385025804713,addition,28,2
-0.003117793232288985,subtraction,28,2
0.0007151599256641428,multiplication,28,2
-0.0005714285714285428,english,28,2
-0.0008571428571428572,german,28,2
0.0007619047619047143,french,28,2
-0.0017142857142856426,spanish,28,2
-0.00028571428571428574,italian,28,2
0.004642857142857114,country_capital,28,2
-0.0036278915684377,addition,28,3
-0.0028752599330329857,subtraction,28,3
-0.0009605139491693713,multiplication,28,3
-0.0068571428571427995,english,28,3
0.00028571428571431436,german,28,3
0.02685714285714283,french,28,3
0.003428571428571457,spanish,28,3
0.026095238095238043,italian,28,3
7.142857142852862e-05,country_capital,28,3
-0.0003514780426544766,addition,28,4
0.0008568821623442856,subtraction,28,4
0.0013149456907860142,multiplication,28,4
-0.0004761904761904286,english,28,4
0.0011428571428570857,german,28,4
0.001047619047619,french,28,4
-2.8560982943761004e-17,spanish,28,4
0.00019047619047618574,italian,28,4
-0.00035714285714279995,country_capital,28,4
0.0005260783023388143,addition,28,5
0.0008732146471641857,subtraction,28,5
0.0012502410521318,multiplication,28,5
0.00047619047619045716,english,28,5
-0.0005714285714285142,german,28,5
0.0004761904761905143,french,28,5
0.0024761904761903997,spanish,28,5
0.005714285714285657,italian,28,5
0.0037142857142857004,country_capital,28,5
0.0034625851039715716,addition,28,6
0.0026969864946755143,subtraction,28,6
0.004473284698494743,multiplication,28,6
-0.0010476190476190286,english,28,6
0.004285714285714229,german,28,6
0.006095238095238029,french,28,6
0.001333333333333357,spanish,28,6
0.0071428571428570715,italian,28,6
0.0005714285714285428,country_capital,28,6
-0.0002086199903426857,addition,28,7
0.001116243233890243,subtraction,28,7
0.0002475206321845143,multiplication,28,7
-9.523809523808574e-05,english,28,7
0.0002857142857142571,german,28,7
-0.00038095238095234285,french,28,7
9.523809523805704e-05,spanish,28,7
-9.523809523808571e-05,italian,28,7
-0.00042857142857142904,country_capital,28,7
0.0004539746434704,addition,29,0
0.0013298585168332858,subtraction,29,0
-0.00047560954451704283,multiplication,29,0
0.0010476190476189713,english,29,0
0.0014285714285713856,german,29,0
0.0006666666666666714,french,29,0
-0.0006666666666666,spanish,29,0
-0.00019047619047614286,italian,29,0
0.0033571428571427713,country_capital,29,0
-0.00042157717787964555,addition,29,1
0.0007002661826191142,subtraction,29,1
0.00011321085543774288,multiplication,29,1
-0.0018095238095237143,english,29,1
-0.001619047619047586,german,29,1
-0.002285714285714257,french,29,1
-0.0017142857142857146,spanish,29,1
-0.0004761904761904286,italian,29,1
-4.287245162056966e-17,country_capital,29,1
-0.00019665942523081425,addition,29,2
-0.0004981867028085429,subtraction,29,2
0.0002220365457760429,multiplication,29,2
9.523809523805719e-05,english,29,2
-0.00038095238095234264,german,29,2
-0.0002857142857142286,french,29,2
0.004952380952380943,spanish,29,2
0.006571428571428515,italian,29,2
0.023428571428571358,country_capital,29,2
-0.00044387576320351437,addition,29,3
-0.0033083793579591287,subtraction,29,3
-0.00024378123432744302,multiplication,29,3
0.001523809523809486,english,29,3
0.00038095238095240004,german,29,3
0.0002857142857142858,french,29,3
-0.00038095238095240004,spanish,29,3
0.0006666666666666427,italian,29,3
0.0019285714285714,country_capital,29,3
-0.00023573115337821427,addition,29,4
-0.0020392678827552573,subtraction,29,4
-3.6745926031640666e-05,multiplication,29,4
-0.006190476190476114,english,29,4
0.02333333333333327,german,29,4
0.010095238095238029,french,29,4
-0.007333333333333286,spanish,29,4
0.008095238095238056,italian,29,4
0.0031428571428571144,country_capital,29,4
-0.012724047186862273,addition,29,5
-0.008691830477334643,subtraction,29,5
-0.007401124544611858,multiplication,29,5
-0.028571428571428543,english,29,5
0.016476190476190443,german,29,5
0.01809523809523803,french,29,5
-0.0067619047619047285,spanish,29,5
0.0067619047619047285,italian,29,5
-0.009214285714285685,country_capital,29,5
-0.003776548125077457,addition,29,6
-0.0028158369641562144,subtraction,29,6
0.00011084440769314286,multiplication,29,6
0.0007619047619047143,english,29,6
-0.0005714285714285428,german,29,6
0.002857142857142857,french,29,6
9.523809523808574e-05,spanish,29,6
-0.0007619047619046857,italian,29,6
-0.00014285714285710001,country_capital,29,6
-0.004746962250323499,addition,29,7
-0.002373856077007286,subtraction,29,7
-0.0014181753509484,multiplication,29,7
-0.0008571428571428,english,29,7
0.00028571428571428574,german,29,7
-0.0007619047619047715,french,29,7
0.0010476190476189713,spanish,29,7
-0.0002857142857142571,italian,29,7
0.0010714285714285715,country_capital,29,7
-0.005604094396111157,addition,30,0
-0.0009221507250918142,subtraction,30,0
-0.004815117655453715,multiplication,30,0
-0.004571428571428529,english,30,0
-0.0008571428571428573,german,30,0
-0.0030476190476189857,french,30,0
-0.0005714285714285142,spanish,30,0
-0.000571428571428557,italian,30,0
-0.003642857142857186,country_capital,30,0
0.0027815774717034713,addition,30,1
0.004061912674937843,subtraction,30,1
0.0011876218941344896,multiplication,30,1
0.002285714285714257,english,30,1
0.002190476190476186,german,30,1
0.0009523809523808572,french,30,1
0.0007619047619047,spanish,30,1
-9.52380952381143e-05,italian,30,1
-0.0006428571428570572,country_capital,30,1
7.438242585297338e-05,addition,30,2
-0.002167326044636957,subtraction,30,2
-0.0008603156103155572,multiplication,30,2
0.00047619047619039997,english,30,2
-0.00038095238095231423,german,30,2
0.0002857142857142571,french,30,2
0.00019047619047614286,spanish,30,2
-0.00028571428571428574,italian,30,2
-7.142857142862858e-05,country_capital,30,2
0.0006575302459755286,addition,30,3
0.0008949719981232537,subtraction,30,3
0.0004801235723504143,multiplication,30,3
0.0007619047619047143,english,30,3
-0.00038095238095234285,german,30,3
-0.0002857142857142571,french,30,3
0.00038095238095238573,spanish,30,3
-0.00038095238095234285,italian,30,3
0.0017142857142856574,country_capital,30,3
-0.0028542711567920995,addition,30,4
-0.0019773732414487856,subtraction,30,4
-0.0019340963969115,multiplication,30,4
0.0007619047619047142,english,30,4
0.008285714285714257,german,30,4
-0.0029523809523809286,french,30,4
-0.004380952380952328,spanish,30,4
0.01771428571428563,italian,30,4
-0.0016428571428571141,country_capital,30,4
0.0023233997483997288,addition,30,5
0.0027727793759305714,subtraction,30,5
0.0018371435676057,multiplication,30,5
0.0016190476190475855,english,30,5
0.0002857142857142571,german,30,5
-0.0006666666666666569,french,30,5
0.00038095238095234285,spanish,30,5
0.004095238095238015,italian,30,5
0.017499999999999957,country_capital,30,5
-5.150786033185702e-06,addition,30,6
0.0014418023775165999,subtraction,30,6
-0.00033526013357943987,multiplication,30,6
0.00038095238095238573,english,30,6
-0.00038095238095231423,german,30,6
0.0006666666666666,french,30,6
-0.0006666666666666286,spanish,30,6
-2.8560982943761004e-17,italian,30,6
0.0004285714285714429,country_capital,30,6
0.0038637929142130573,addition,30,7
0.0013909768802625427,subtraction,30,7
0.0035462300926586143,multiplication,30,7
0.0034285714285713998,english,30,7
-0.0019999999999999432,german,30,7
-0.00038095238095234285,french,30,7
0.0017142857142856426,spanish,30,7
0.0007619047619046999,italian,30,7
0.0021428571428570714,country_capital,30,7
-6.886038797804287e-05,addition,31,0
-0.0021918624092993146,subtraction,31,0
-0.0008104135671362,multiplication,31,0
0.0,english,31,0
0.0,german,31,0
0.0,french,31,0
0.0,spanish,31,0
0.00019047619047614286,italian,31,0
-0.0001428571428570572,country_capital,31,0
0.0010156835616919144,addition,31,1
0.0003662806847681142,subtraction,31,1
0.0017464224539854429,multiplication,31,1
-0.00019047619047617143,english,31,1
0.00019047619047614286,german,31,1
0.0013333333333332572,french,31,1
0.00038095238095238573,spanish,31,1
0.0036190476190475574,italian,31,1
0.01421428571428567,country_capital,31,1
0.008880643881484171,addition,31,2
0.011194559727542842,subtraction,31,2
0.002268304625657514,multiplication,31,2
-0.017809523809523786,english,31,2
0.02685714285714282,german,31,2
0.034666666666666644,french,31,2
0.003428571428571343,spanish,31,2
-0.007619047619047601,italian,31,2
-0.026357142857142857,country_capital,31,2
0.0010178103564657428,addition,31,3
-0.00014450364450363038,subtraction,31,3
0.0006036656232033857,multiplication,31,3
9.523809523808571e-05,english,31,3
0.0,german,31,3
-9.523809523805714e-05,french,31,3
-0.00019047619047617143,spanish,31,3
0.0006666666666666857,italian,31,3
0.0,country_capital,31,3
-0.0002320820014096857,addition,31,4
-0.0005502031581863286,subtraction,31,4
5.194385446466993e-06,multiplication,31,4
0.0,english,31,4
0.0,german,31,4
0.0,french,31,4
0.0,spanish,31,4
0.0,italian,31,4
0.0,country_capital,31,4
0.0005010151846285857,addition,31,5
0.0008046515265002143,subtraction,31,5
-0.0006096238961784429,multiplication,31,5
9.523809523808571e-05,english,31,5
9.523809523805714e-05,german,31,5
-2.8560982943761004e-17,french,31,5
0.0019047619047619002,spanish,31,5
0.0007619047619047428,italian,31,5
0.002928571428571329,country_capital,31,5
0.0022590297579792857,addition,31,6
0.0029760908714689858,subtraction,31,6
0.002329645416830257,multiplication,31,6
0.0005714285714285285,english,31,6
0.0008571428571427714,german,31,6
0.00038095238095231423,french,31,6
0.0006666666666666142,spanish,31,6
0.0,italian,31,6
0.0,country_capital,31,6
0.0028397583586658426,addition,31,7
0.002885783785153486,subtraction,31,7
0.0017418137573599573,multiplication,31,7
0.009999999999999957,english,31,7
-0.00047619047619045716,german,31,7
0.0018095238095237713,french,31,7
-0.00038095238095238535,spanish,31,7
0.007142857142857099,italian,31,7
0.0011428571428570716,country_capital,31,7
